,AAPL-BMK-MA,AAPL-MAFlat,AAPL-MAShort,AAPL-BMK-BB,AAPL-BB,CAD-BMK-MA,CAD-MAFlat,CAD-MAShort,CAD-BMK-BB,CAD-BB,EXC-BMK-MA,EXC-MAFlat,EXC-MAShort,EXC-BMK-BB,EXC-BB,FBNDX-BMK-MA,FBNDX-MAFlat,FBNDX-MAShort,FBNDX-BMK-BB,FBNDX-BB,GBP-BMK-MA,GBP-MAFlat,GBP-MAShort,GBP-BMK-BB,GBP-BB,GE-BMK-MA,GE-MAFlat,GE-MAShort,GE-BMK-BB,GE-BB,INTC-BMK-MA,INTC-MAFlat,INTC-MAShort,INTC-BMK-BB,INTC-BB,PFE-BMK-MA,PFE-MAFlat,PFE-MAShort,PFE-BMK-BB,PFE-BB,SPGSCI-BMK-MA,SPGSCI-MAFlat,SPGSCI-MAShort,SPGSCI-BMK-BB,SPGSCI-BB,SPY-BMK-MA,SPY-MAFlat,SPY-MAShort,SPY-BMK-BB,SPY-BB,VBTIX-BMK-MA,VBTIX-MAFlat,VBTIX-MAShort,VBTIX-BMK-BB,VBTIX-BB,XPT-BMK-MA,XPT-MAFlat,XPT-MAShort,XPT-BMK-BB,XPT-BB
SPY-MAShort,-0.10327997636784185,0.11071167020247907,0.28002951420764516,-0.10327997636784185,-0.06031469347142103,-0.09848467162900547,0.13178019277731662,0.2798418699977863,-0.09848467162900547,-0.049307739796280545,-0.15064455810689784,0.0719896460200498,0.2510193018884905,-0.15064455810689784,-0.16417288978265815,0.0237529803898459,0.0425327175538923,0.03675140755564226,0.0237529803898459,0.0026859177098379956,-0.03620671377448301,0.07440018846489045,0.12746261660257105,-0.03620671377448301,-0.03632988901917498,-0.23430171081738443,0.24599694004841652,0.48539299014018167,-0.23430171081738443,-0.1846979496298341,-0.20409531194471142,0.1950540924802241,0.4385835170538035,-0.20409531194471142,-0.11238845253545666,-0.15201920644768085,0.10864242245998885,0.2854075831273813,-0.15201920644768085,-0.14863140495451949,-0.06925261118809209,0.057570603478739824,0.15386967317406453,-0.06925261118809209,-0.008078724698220987,-0.28984518967000994,0.59590198749074,1.0,-0.2898451896700099,-0.26560233542118783,0.07034586554546265,0.07287848848421367,0.03995658643553754,0.07034586554546265,0.011997148725353015,-0.009775045486886779,0.06011449663358704,0.09475513977615234,-0.009775045486886779,-0.016251650419150568
SPY-BMK-BB,0.4930331130920988,0.3080715143868345,-0.0008152563102789041,0.4930331130920988,0.10110349285458244,0.4417313918079514,0.2365672908614657,-0.11619766447286393,0.4417313918079514,0.12764460077871786,0.4677120886612861,0.2136611856700987,-0.16977220874342225,0.4677120886612861,0.2054712898869939,-0.20913530360715255,-0.19607917422745585,-0.06976142658626726,-0.20913530360715255,0.08264770163588951,0.17479623682562218,0.0321940024809603,-0.13538338743553655,0.17479623682562218,0.041850825919861716,0.6939006475012462,0.37155036022008897,-0.3148671840671568,0.6939006475012462,0.32725998229277053,0.6465821297761774,0.3699347759205994,-0.20187179688603962,0.6465821297761774,0.17919003506582484,0.5680621564640508,0.32719382510223843,-0.16636200483756575,0.5680621564640508,0.2447039498565287,0.25286519837299215,0.09521432108686552,-0.11303287451448861,0.25286519837299215,0.0861649800764469,1.0,0.5958654478442266,-0.2898451896700099,1.0,0.5147318468656629,-0.3083428013652169,-0.24711261495862033,-0.06566803397199596,-0.3083428013652169,0.10222440701897423,0.17722674044897938,0.1308457934059918,0.007672515229622564,0.17722674044897938,0.042084373693747616
SPY-BB,0.23128611291226434,0.09350614202113201,-0.08184730165695944,0.23128611291226434,0.24095689976074297,0.2055677683294045,0.106224923579627,-0.05939495875355575,0.2055677683294045,0.26278554380044944,0.2830818381100155,0.09562696407897897,-0.1497321129921365,0.2830818381100155,0.3011596191045071,-0.09558079806817246,-0.07710797943121171,-0.014090666866567344,-0.09558079806817246,0.06300827228031639,0.05781114437625744,-0.01238630842237791,-0.07302398158210226,0.05781114437625744,0.0810519442204325,0.3287872860347729,0.09544432172875437,-0.2314510555027784,0.3287872860347729,0.4612305367004805,0.29199638259773764,0.10921512927931389,-0.16070679976984836,0.29199638259773764,0.3868660110993886,0.3157928397746832,0.12764906939475087,-0.15907824087826458,0.3157928397746832,0.39696275612910364,0.10569054188288164,-0.004466623193757138,-0.1122865144449336,0.10569054188288164,0.1464656607397117,0.5147318468656629,0.20903100001587302,-0.26560233542118783,0.5147318468656629,1.0,-0.1604472465381528,-0.11176390444567343,-0.008710983166525106,-0.1604472465381528,0.056442525768882305,0.03361943224623386,0.015459791210550166,-0.011777498071896588,0.03361943224623386,0.06448697598233523
VBTIX-BMK-MA,-0.17115331541464382,-0.11752309813722923,-0.016609536894369885,-0.17115331541464382,-0.04789077234214867,-0.09747763980141573,-0.09338837158474719,-0.031035565439317795,-0.09747763980141573,-0.048887827724397134,-0.0787746727971369,-0.020253961370267907,0.05053027775465443,-0.0787746727971369,-0.03782690227111911,0.9007303536782205,0.6597526455839036,0.0376148777013367,0.9007303536782205,0.10031612000081246,0.05553335141200414,0.07035495981972488,0.030725574836541758,0.05553335141200414,-0.048169089007970754,-0.2415044120962201,-0.15236893810040036,0.08605804752602267,-0.2415044120962201,-0.10814841959765992,-0.21143923535652182,-0.15880283766179165,0.020536396267753766,-0.21143923535652182,-0.0698218648972595,-0.15229455785599796,-0.08799585131114188,0.04426088737599841,-0.15229455785599796,-0.05499871254432932,-0.12832628663991966,-0.062051115907880726,0.03718639605802858,-0.12832628663991966,-0.042812723162931984,-0.3083428013652169,-0.1996954574715243,0.07034586554546265,-0.3083428013652169,-0.1604472465381528,1.0,0.7567394093438432,0.1453455189816926,1.0,0.04008316492044652,0.012250895222501525,0.009130482671621276,0.0006515046439323893,0.012250895222501525,0.0017058930312335836
VBTIX-MAFlat,-0.11903439385064771,-0.0957267312483246,-0.03389502336627052,-0.11903439385064771,0.005898144616115019,-0.10569035265130035,-0.08561418421625845,-0.012123813137452557,-0.10569035265130035,-0.059014535398845075,-0.04645622531968307,-0.03904691575882948,-0.007991331811457579,-0.04645622531968307,0.0077765661333754335,0.6787958479523124,0.7884835175418292,0.44277196581934386,0.6787958479523124,-0.0036031306532343078,0.01407937288842917,0.042430697226325094,0.037950550366812726,0.01407937288842917,-0.03974147585192693,-0.1999301349009984,-0.1224210306096907,0.07503773031620795,-0.1999301349009984,-0.08303181181697557,-0.16845749424191261,-0.11747910263297878,0.027231630278690373,-0.16845749424191261,-0.04062716452766244,-0.12023341308650869,-0.04629304727612002,0.06339960970442177,-0.12023341308650869,-0.03121062914654518,-0.10046339890917293,-0.051405090028730095,0.02495845244004298,-0.10046339890917293,-0.02823143249578918,-0.24711261495862033,-0.14619356056540675,0.07287848848421367,-0.24711261495862033,-0.11176390444567343,0.7567394093438432,1.0,0.7567634935889651,0.756739409343843,-0.03137766148411589,-0.0005065617429092534,-0.008235624610985835,-0.011134980550193562,-0.0005065617429092534,0.0009780792874663454
VBTIX-MAShort,-0.009009043068148825,-0.027361510270012837,-0.034690293804786054,-0.009009043068148825,0.05681539845010993,-0.062485762015887014,-0.036190164573303665,0.012685206695118608,-0.062485762015887014,-0.040431023291428086,0.008461180559416116,-0.03884326257839554,-0.06262276862782788,0.008461180559416116,0.049594893394325774,0.12664564065567668,0.5336221373098035,0.6325090918164485,0.12664564065567668,-0.10576507395684533,-0.0342222655986548,-0.006134345212878783,0.026712778905209747,-0.0342222655986548,-0.01198052181424543,-0.06109427486829545,-0.03291819449660232,0.02751302366744562,-0.06109427486829545,-0.01752240129534867,-0.04352525210675405,-0.019005106500025366,0.020678752188836726,-0.04352525210675405,0.008330866793180266,-0.029681676701659762,0.017928930968586176,0.05169444746590352,-0.029681676701659762,0.007759996362567709,-0.023727589900764855,-0.01575162445438582,0.0005890746254032924,-0.023727589900764855,8.34533370534117e-05,-0.06566803397199596,-0.021572719435268662,0.03995658643553754,-0.06566803397199596,-0.008710983166525106,0.1453455189816926,0.7567634935889651,1.0,0.14534551898169254,-0.08757062442103775,-0.013017039044173836,-0.02159446921235465,-0.01750394286558957,-0.013017039044173836,-0.00022552600170733738
VBTIX-BMK-BB,-0.17115331541464382,-0.11752309813722923,-0.016609536894369885,-0.17115331541464382,-0.04789077234214867,-0.09747763980141573,-0.09338837158474719,-0.031035565439317795,-0.09747763980141573,-0.048887827724397134,-0.0787746727971369,-0.020253961370267907,0.05053027775465443,-0.0787746727971369,-0.03782690227111911,0.9007303536782205,0.6597526455839036,0.0376148777013367,0.9007303536782205,0.10031612000081246,0.05553335141200414,0.07035495981972488,0.030725574836541758,0.05553335141200414,-0.048169089007970754,-0.2415044120962201,-0.15236893810040036,0.08605804752602267,-0.2415044120962201,-0.10814841959765992,-0.21143923535652182,-0.15880283766179165,0.020536396267753766,-0.21143923535652182,-0.0698218648972595,-0.15229455785599796,-0.08799585131114188,0.04426088737599841,-0.15229455785599796,-0.05499871254432932,-0.12832628663991966,-0.062051115907880726,0.03718639605802858,-0.12832628663991966,-0.042812723162931984,-0.3083428013652169,-0.1996954574715243,0.07034586554546265,-0.3083428013652169,-0.1604472465381528,1.0,0.756739409343843,0.14534551898169254,1.0,0.04008316492044652,0.012250895222501525,0.009130482671621276,0.0006515046439323893,0.012250895222501525,0.0017058930312335836
VBTIX-BB,0.048375600029481804,0.033382060068838794,0.0049577187545647725,0.048375600029481804,0.0018345398314699342,0.07717575712259442,0.05390213207289982,-0.003001285495810457,0.07717575712259442,0.030126058708510612,0.06944353262834455,0.07200334807380257,0.030958336507385133,0.06944353262834455,0.02181962858228172,0.05183835341306595,0.006256049751663177,-0.04295502573574584,0.05183835341306595,0.7043810291369091,0.02574272427598215,0.030428139130472785,0.011563116304368503,0.02574272427598215,0.02786315185406659,0.0804163232602325,0.08823304606903751,0.009610769934716669,0.0804163232602325,0.05152850364562574,0.04965168112848131,0.06572351697669937,0.029357540618418224,0.04965168112848131,0.01436754387062491,0.0535580391706885,0.047272779275374634,0.0044799287499572476,0.0535580391706885,0.02566905964838532,0.0462646921157295,0.04526257931971029,0.020231013301963127,0.0462646921157295,0.03008065015590985,0.10222440701897423,0.09584087398853372,0.011997148725353015,0.10222440701897423,0.056442525768882305,0.04008316492044652,-0.03137766148411589,-0.08757062442103775,0.04008316492044652,1.0,0.028043284914053283,0.03142555150101524,0.016369482835692686,0.028043284914053283,0.014579448884794278
XPT-BMK-MA,0.08168564224800731,0.07795029498244255,0.04283726571553072,0.08168564224800731,0.011875835905315092,0.31516344724333767,0.20683893118484814,-0.030534361679145413,0.31516344724333767,-0.03765181178984408,0.14331911417516302,0.06825267285341265,-0.048144383730173566,0.14331911417516302,0.07257848848815095,0.0464002990130191,0.013200409822682776,-0.02763524848027627,0.0464002990130191,0.0396179364537828,0.25626961445095797,0.16402119479095403,-0.055220733947329195,0.25626961445095797,0.014210008464651501,0.10585049094689004,0.10119547565980107,-0.0026001492863076178,0.10585049094689004,0.02066845681184954,0.07979276216991807,0.07736888171686347,0.013215587542002735,0.07979276216991807,0.009654753858950307,0.07419733755697976,0.09301063632386916,0.03999474468620067,0.07419733755697976,-0.0014310382510531036,0.3345317070000156,0.2721483815342577,0.06526680142728147,0.3345317070000156,0.0623659848883955,0.17722674044897938,0.14050437459986326,-0.009775045486886779,0.17722674044897938,0.03361943224623386,0.012250895222501525,-0.0005065617429092534,-0.013017039044173836,0.012250895222501525,0.028043284914053283,1.0,0.7067905517428861,-0.0012434027471892018,1.0,0.0563950595325213
XPT-MAFlat,0.06903737656734085,0.08090235987338902,0.06019356212481224,0.06903737656734085,-0.0077662610692618384,0.23788561001005198,0.26066802936206884,0.12082555741155813,0.23788561001005198,-0.06504110130156637,0.08668261924377098,0.0657348621086655,0.0049792866416929395,0.08668261924377098,0.03644394689701313,0.022084425651262105,0.00555953981889399,-0.014182107119293021,0.022084425651262105,0.0188652736995826,0.1795489134459671,0.17491878496013413,0.0348945264853558,0.1795489134459671,-0.03548556884365824,0.08542750805077134,0.11662832704887907,0.033576437581801614,0.08542750805077134,0.0036149146994704697,0.06399837619915054,0.08513312440859201,0.038344019639765026,0.06399837619915054,-0.0012540581422068157,0.057129144656911116,0.07585188512208499,0.035996665287079045,0.057129144656911116,-0.014933772115473828,0.2436146238916748,0.2767492457545311,0.16297255690662013,0.2436146238916748,-0.05940454189753042,0.1308457934059918,0.16023184582087943,0.06011449663358704,0.1308457934059918,0.015459791210550166,0.009130482671621276,-0.008235624610985835,-0.02159446921235465,0.009130482671621276,0.03142555150101524,0.7067905517428861,1.0,0.70654349710092,0.7067905517428861,-0.14792840489915096
XPT-MAShort,0.015875760496941196,0.036384520579209274,0.04223624295023643,0.015875760496941196,-0.02285821396765935,0.020997101998513804,0.16156418689465255,0.20134167303554737,0.020997101998513804,-0.05427589277295899,-0.02083623675357733,0.024645044993144485,0.05519979927108604,-0.02083623675357733,-0.02108734827181555,-0.015198368210693893,-0.0053461565993879814,0.00759733644851316,-0.015198368210693893,-0.012964170647206837,-0.002552144288473501,0.08318339173923274,0.10456621967216784,-0.002552144288473501,-0.0643766757298991,0.01487125465047962,0.06363276528639504,0.05006405618783699,0.01487125465047962,-0.015565692724307325,0.01064626776510164,0.042946663208867995,0.040982164254317464,0.01064626776510164,-0.011430833648191887,0.006533431770932567,0.014179673213941455,0.010875492077293774,0.006533431770932567,-0.019678552793647122,0.009720509374936898,0.11896405187288088,0.16508527450038066,0.009720509374936898,-0.14636084456465875,0.007672515229622564,0.08594724266169894,0.09475513977615234,0.007672515229622564,-0.011777498071896588,0.0006515046439323893,-0.011134980550193562,-0.01750394286558957,0.0006515046439323893,0.016369482835692686,-0.0012434027471892018,0.70654349710092,1.0,-0.0012434027471891415,-0.26552344980828246
XPT-BMK-BB,0.08168564224800731,0.07795029498244255,0.04283726571553072,0.08168564224800731,0.011875835905315092,0.31516344724333767,0.20683893118484814,-0.030534361679145413,0.31516344724333767,-0.03765181178984408,0.14331911417516302,0.06825267285341265,-0.048144383730173566,0.14331911417516302,0.07257848848815095,0.0464002990130191,0.013200409822682776,-0.02763524848027627,0.0464002990130191,0.0396179364537828,0.25626961445095797,0.16402119479095403,-0.055220733947329195,0.25626961445095797,0.014210008464651501,0.10585049094689004,0.10119547565980107,-0.0026001492863076178,0.10585049094689004,0.02066845681184954,0.07979276216991807,0.07736888171686347,0.013215587542002735,0.07979276216991807,0.009654753858950307,0.07419733755697976,0.09301063632386916,0.03999474468620067,0.07419733755697976,-0.0014310382510531036,0.3345317070000156,0.2721483815342577,0.06526680142728147,0.3345317070000156,0.0623659848883955,0.17722674044897938,0.14050437459986326,-0.009775045486886779,0.17722674044897938,0.03361943224623386,0.012250895222501525,-0.0005065617429092534,-0.013017039044173836,0.012250895222501525,0.028043284914053283,1.0,0.7067905517428861,-0.0012434027471891415,1.0,0.0563950595325213
XPT-BB,0.026782128323259217,0.024925463782186415,0.013035768231858702,0.026782128323259217,0.025757466318673667,0.04685737125221169,-0.02967251227802053,-0.08769427186637582,0.04685737125221169,0.09608116222725961,0.0642309184475852,0.02270351168785646,-0.03257147284685162,0.0642309184475852,0.06931445561583145,0.018093203728091,0.007999904564676023,-0.006717587444367968,0.018093203728091,0.023998606256264605,0.03561114990709612,-0.0249335505921422,-0.0662027413553874,0.03561114990709612,0.09711884501730195,0.018912632427075606,0.025913711473947644,0.0075289328586396614,0.018912632427075606,0.05429706804642095,0.026768390122393654,0.019847204611120522,-0.0029093267954474053,0.026768390122393654,0.018936778057454785,0.022564438126242925,0.030173697661492704,0.01448078847795521,0.022564438126242925,0.04865015519970652,0.04771734053804661,0.016425426617376174,-0.02359612375222509,0.04771734053804661,0.15864136955826144,0.042084373693747616,0.021675150492752895,-0.016251650419150568,0.042084373693747616,0.06448697598233523,0.0017058930312335836,0.0009780792874663454,-0.00022552600170733738,0.0017058930312335836,0.014579448884794278,0.0563950595325213,-0.14792840489915096,-0.26552344980828246,0.0563950595325213,1.0
